cellid	x	y	cell_type	batchid
4151.247	-204.314991616585	39.9501285280713	Astro	2
4151.248	-482.278454032091	44.2889409061095	Astro	2
4151.249	-495.630761196685	-26.1595461047838	Astro	2
4151.250	-606.900723624534	24.4059031999967	Astro	2
4151.251	-528.890643758096	-45.1098087886861	Astro	2
4151.252	-629.962065752953	-37.5088036884884	Astro	2
4151.253	-444.875928003036	32.9100771545938	Astro	2
4151.254	-651.435818925726	47.2452271739206	Astro	2
4151.255	-609.487294222741	42.0034249060577	Astro	2
4151.256	-504.28711526915	27.267649319065	Astro	2
447.1	470.43487000883	0.626940727482067	L6	3
447.2	121.839839912546	33.8917532914785	L6	3
447.3	240.412485853939	20.751854223152	L6	3
447.4	154.754197187269	24.2702362087614	L6	3
447.5	712.43867665099	-7.61803525867536	L6	3
447.6	-236.84969305185	15.2541527002847	L6	3
447.7	-103.620352115656	9.2847687526738	L6	3
447.8	-241.877430000282	43.6554861880108	L6	3
447.9	590.107888739431	-8.38591945452538	L6	3
447.10	-56.2792826584058	40.5203549512592	L6	3
447.11	-37.0788723568674	-13.1723146289344	L6	3
447.12	322.889027693913	-32.7995711382636	L6	3
447.13	-49.4746844923621	-4.23631257882702	L6	3
447.14	558.977966518775	-29.5459828775747	L6	3
447.15	59.9283057623917	19.092007268281	L6	3
447.16	727.504776705184	-6.33400688494995	L6	3
447.17	-151.379871358357	-42.5700813786701	L6	3
447.18	148.057132832009	30.1240960019359	L6	3
447.19	609.832081831115	-15.3427857906671	L6	3
447.20	405.740489238349	-33.0865993748008	L6	3
447.21	286.74429264809	-43.9117910781138	L6	3
447.22	165.881429711887	46.7116257220589	L6	3
447.23	-296.381867964036	-6.96981314368687	L6	3
447.24	780.053522129634	-19.6200855974128	L6	3
447.25	183.34235202993	11.6936991099291	L6	3
447.26	-96.4669739890964	37.8932672446398	L6	3
447.27	632.94719221357	-8.64756694231272	L6	3
447.28	615.894101532897	-3.8457579670977	L6	3
447.29	128.599140101513	4.65992410936408	L6	3
447.30	494.580513198175	-6.04201038113652	L6	3
447.31	107.545129929482	29.7457349598777	L6	3
447.32	725.433282766202	-16.3273795152099	L6	3
447.33	-265.686681405386	14.6881037360604	L6	3
447.34	614.256607142707	-16.0584593667809	L6	3
447.35	-27.205791591345	0.853989674965857	L6	3
447.36	-347.775186044119	-0.0993445903264453	L6	3
447.37	352.587157761496	-26.8929646349732	L6	3
447.38	489.519666163911	-8.51512294433597	L6	3
447.39	573.335694772704	1.38729658200002	L6	3
447.40	-227.858008565665	33.7994342633812	L6	3
447.41	762.469929914378	-21.604706795334	L6	3
447.42	167.724269127682	8.27309164635678	L6	3
447.43	279.760896648336	40.7032971468305	L6	3
447.44	82.6894370951639	36.2607390434272	L6	3
447.45	587.608780985845	-38.401186918859	L6	3
447.46	76.9974068038576	0.851113708027101	L6	3
447.47	-166.846059689747	-19.3110142816619	L6	3
447.48	-186.557094839094	-0.842236323709971	L6	3
447.49	-27.8606969096635	33.9407633614719	L6	3
447.50	435.331046880175	-11.3637389606511	L6	3
447.51	71.645798949479	24.8530479939905	L6	3
447.52	661.052285117635	-8.47308891408808	L6	3
447.53	74.9334789858084	31.0537883594414	L6	3
447.54	-153.577209419785	25.799769149489	L6	3
447.55	730.028915541743	-41.7462449882591	L6	3
447.56	-102.112404077947	39.0374567177934	L6	3
447.57	-280.456376362134	12.8823284891695	L6	3
447.58	451.215136053195	19.7471912461728	L6	3
447.59	-15.4717008547777	46.9903792038574	L6	3
447.60	611.777683812537	-29.8469887587406	L6	3
447.61	726.793166271675	-13.8137021564604	L6	3
447.62	655.821476048055	-4.91701218898549	L6	3
447.63	563.939121103274	31.6594343864623	L6	3
447.64	107.042519327841	36.679044081201	L6	3
447.65	341.476091884596	44.1782233113247	L6	3
447.66	-74.4444514728287	38.5975838933958	L6	3
447.67	-7.06376302122877	36.4046200399059	L6	3
447.68	306.345218396114	31.5952656998549	L6	3
447.69	-251.513444735158	22.0112988078782	L6	3
447.70	44.7953153059258	-37.5646419101331	L6	3
447.71	150.774192578938	40.7220916751925	L6	3
447.72	0.213293574998844	37.6591382324864	L6	3
447.73	-124.89237479095	-48.8437702765332	L6	3
447.74	-308.139075446413	30.5287679611392	L6	3
447.75	440.967432318262	-0.4425317304778	L6	3
447.76	107.511478125477	21.3796631012582	L6	3
447.77	252.84878349297	-29.097292238677	L6	3
447.78	368.484288986128	-30.9973371965566	L6	3
447.79	602.802620449698	-3.33026034109763	L6	3
447.80	-407.651722699738	45.5845975230057	L6	3
447.81	226.613548137379	19.1050063934309	L6	3
447.82	312.378680386499	30.606740037537	L6	3
447.83	66.2304253909188	-48.7767738588962	L6	3
447.84	-217.839799807545	16.7002764942802	L6	3
447.85	606.110762866557	-20.4504273367411	L6	3
447.86	-41.5799775474166	4.64581148089649	L6	3
447.87	635.425919970811	-3.49222004633013	L6	3
447.88	113.007719586584	31.3875847897929	L6	3
447.89	739.852045016832	0.375969188968662	L6	3
447.90	-419.586975795223	42.1806447545512	L6	3
447.91	-246.139807747216	-47.791238683356	L6	3
447.92	589.383031270818	-21.3184423385473	L6	3
447.93	644.755274417505	-0.618383291594368	L6	3
447.94	550.503016520369	-5.08878308458282	L6	3
447.95	-395.034412079427	-15.3686558385629	L6	3
447.96	16.0405354851527	4.27830386774151	L6	3
447.97	571.92437610365	-1.2462062578209	L6	3
447.98	736.028572865961	-7.59164598223732	L6	3
447.99	-110.620899979704	16.5894664147396	L6	3
447.100	57.438006805652	-45.5966788663784	L6	3
447.101	777.297047158571	-17.9447983079483	L6	3
447.102	755.630282048678	-16.7928591735357	L6	3
447.103	-129.069903655102	27.028193505668	L6	3
447.104	-42.5556353537121	31.5014212335807	L6	3
447.105	-26.6354993614448	45.7184725928731	L6	3
447.106	99.540558412509	27.4876396250655	L6	3
447.107	641.703211630354	13.5101182497315	L6	3
447.108	192.846113587138	46.3093262511	L6	3
447.109	272.026555853602	38.3709592381801	L6	3
447.110	-281.50514827144	19.1747885803874	L6	3
447.111	-49.4045766882401	36.7377954860913	L6	3
447.112	-201.524723469271	-2.3104755834102	L6	3
447.113	83.1440132525684	28.0460987849936	L6	3
447.114	138.484005085042	29.6747165215041	L6	3
447.115	266.913489426856	-30.8740919625996	L6	3
447.116	501.265626541706	-24.5661196084438	L6	3
447.117	4.00338044839427	20.6947282694345	L6	3
447.118	437.659664888675	-3.70279042612137	L6	3
447.119	429.185409197179	-26.939721231285	L6	3
447.120	584.750402154485	2.16582586281694	L6	3
447.121	68.6752888098588	-2.84979146833172	L6	3
447.122	-204.422122717018	16.2567008222529	L6	3
447.123	-26.7431263196313	26.2726647880486	L6	3
447.124	-68.6859023961058	3.36796454175802	L6	3
447.125	703.147956558324	-9.08008061602456	L6	3
447.126	676.968798137939	-11.4880971469547	L6	3
447.127	360.058237421781	-32.6433041640181	L6	3
447.128	611.860098362155	-9.00049795245402	L6	3
447.129	-592.900467225998	-20.400117192236	L2/3	3
447.130	-347.935308790231	37.9020307321588	L2/3	3
447.131	-480.937107753355	1.60755655458447	L2/3	3
447.132	88.6295816006981	-14.3345161845743	L2/3	3
447.133	-500.416193966737	28.3393849659828	L2/3	3
447.134	-509.580491794083	-7.40999511665147	L2/3	3
447.135	-364.907369417813	-8.77291534998467	L2/3	3
447.136	-190.118238324675	39.6953058966419	L2/3	3
447.137	-190.751709978119	11.562866527862	L2/3	3
447.138	-347.641316183779	17.4412924480432	L2/3	3
447.139	-206.183224936553	11.7651775461615	L2/3	3
447.140	-1.76585914002664	49.9605489435567	L2/3	3
447.141	101.83917579085	-6.25162809711119	L2/3	3
447.142	160.91439693196	-18.4169607656791	L2/3	3
447.143	-264.630086524338	11.4611023172573	L2/3	3
447.144	-417.256502490331	23.109629698604	L2/3	3
447.145	-444.781818962893	2.4331754514703	L2/3	3
447.146	-623.115276605255	41.567001006568	L2/3	3
447.147	-231.567742701587	-0.0401281175339697	L2/3	3
447.148	-142.399559587839	-3.38871327777647	L2/3	3
447.149	-351.131060161272	17.9576560818773	L2/3	3
447.150	-158.053058089101	46.566228994907	L2/3	3
447.151	-550.399243669119	22.5738986499511	L2/3	3
447.152	-8.76190742029101	26.3521884650825	L2/3	3
447.153	-467.413207148337	34.2095063302333	L2/3	3
447.154	-399.430522649484	14.06568613056	L2/3	3
447.155	-297.654235750586	2.96660732865757	L2/3	3
447.156	30.2289962102215	8.58838124243791	L2/3	3
447.157	-542.621111857884	35.9156905820085	L2/3	3
447.158	-529.069062239531	24.6459252763286	L2/3	3
447.159	-294.716960182652	40.720703847513	L2/3	3
447.160	-504.636074999035	0.912305413773105	L2/3	3
447.161	-359.093431089854	-3.76516577972833	L2/3	3
447.162	-70.6832330486337	-39.7243385155527	intermediate	3
447.163	-530.434635983503	-2.10971224306081	L2/3	3
447.164	-425.092114399795	-42.6801736901567	L2/3	3
447.165	-450.353043777173	23.0078714475348	L2/3	3
447.166	4.98897087496081	13.4898149674546	L2/3	3
447.167	-26.889205507158	37.4431438737054	L2/3	3
447.168	-164.51441500954	1.0545948544566	L2/3	3
447.169	344.955144321727	-38.6200097848419	intermediate	3
447.170	-144.172127852564	-36.3071131348049	intermediate	3
447.171	74.0607717078464	-33.0929295434292	L5	3
447.172	668.585348350712	33.276980045317	L5	3
447.173	-572.101036641797	-27.3697357527339	L5	3
447.174	-160.611485698087	-41.8481295609057	L5	3
447.175	-269.880002929179	-9.74995728011155	L5	3
447.176	-7.87574368963814	23.6094109111318	L5	3
447.177	-204.462190017627	-10.4827329011511	L5	3
447.178	154.775321541153	30.5047401448698	L5	3
447.179	-290.116213500027	-31.5913496955432	L5	3
447.180	615.545944762083	-34.8716405821573	L5	3
447.181	53.1239471315982	-39.6879816455971	L5	3
447.182	-383.718269365048	-45.1859098688291	L5	3
447.183	-526.254329158307	-46.2231677594509	L5	3
447.184	-294.153531880314	14.7949695045112	L5	3
447.185	-230.727389924546	-42.9827935928927	L5	3
447.186	286.09113737551	-32.9725870705101	L5	3
447.187	581.988622422029	16.6339511415973	L5	3
447.188	-98.4422499589039	-48.4756788377686	L5	3
447.189	132.721305092972	-24.1449078626062	L5	3
447.190	-450.796748589286	-6.96861066967401	L5	3
447.191	-606.407609150998	5.97160522213283	L5	3
447.192	-148.850462154612	-10.8166615221829	L5	3
447.193	-188.359428158379	-39.176297963369	L5	3
447.194	1.17575743256938	-47.090092322736	L5	3
447.195	743.800301961692	-19.9835203729159	L5	3
447.196	-245.157523044541	-38.7819657921647	L5	3
447.197	-210.478865726535	-30.5156945191753	L5	3
447.198	-469.251480101209	-36.7807514445997	L5	3
447.199	-266.668992434831	-33.4617795723226	L5	3
447.200	613.726253596624	-23.1882453986948	L5	3
447.201	-376.360662912951	-43.6414981159072	L5	3
447.202	-328.509179257223	-43.8568753215673	L5	3
447.203	-281.944133347207	-38.1468207096779	L5	3
447.204	-211.352280052815	-35.3027749067484	L5	3
447.205	-566.107512320635	-39.2998275693017	L5	3
447.206	-148.733278609113	-47.027917138084	L5	3
447.207	-486.369187029898	-6.67390745544166	L5	3
447.208	-256.121679592074	15.5590163379091	L5	3
447.209	-235.91621474883	-34.1276813502179	L5	3
447.210	-357.331021014887	-32.8026894209912	L5	3
447.211	-461.729036214719	-44.9245213377192	L5	3
447.212	-145.86433820434	-0.911199511629779	L5	3
447.213	672.069125828061	2.09244644081913	L5	3
447.214	-241.560613638584	-0.562695133960026	L5	3
447.215	727.192136435901	16.7135320931652	L5	3
447.216	-578.789671685068	-38.1869696004937	L5	3
447.217	610.881219187394	15.3979753834119	L5	3
447.218	579.922694323006	21.5253210024537	L5	3
447.219	-168.781622760804	15.7023745145245	L5	3
447.220	555.027911956438	41.5039599958789	L5	3
447.221	-507.593866995787	-32.2056988531393	L5	3
447.222	19.027653748072	-42.9919526178653	L5	3
447.223	-475.079936430239	-40.8540301293177	L5	3
447.224	-464.830996341711	8.33649300853267	L5	3
447.225	-151.508908912605	-13.4592456941034	L5	3
447.226	-320.260911846283	28.1138764286338	L5	3
447.227	-524.653754668514	-42.4996958761862	L5	3
447.228	100.200575734134	29.2695209624778	L5	3
447.229	-206.491871677527	-31.4320301899134	L5	3
447.230	705.228469301177	26.5777495010134	L5	3
447.231	-93.3300745972255	26.4817660969817	L5	3
447.232	-481.399030135067	-45.4286245672975	L5	3
447.233	-244.850041875328	12.9835487841271	L5	3
447.234	11.5927527989366	-36.3221077680876	L5	3
447.235	46.9081800749646	-30.5572128512168	L5	3
447.236	629.112892910705	-20.0308123164618	L5	3
447.237	-166.108768762376	-36.6976346609522	L5	3
447.238	-67.0116494386534	-44.540749019947	L5	3
447.239	-481.988998550021	-13.164788233247	L5	3
447.240	-298.456197625364	-3.18116994079571	L5	3
447.241	-691.496159772644	-43.8402460595105	L5	3
447.242	609.29276413609	43.6118253898325	L5	3
447.243	307.066158326326	-31.4107485984341	L5	3
447.244	-352.506447437922	-19.3087220698258	L5	3
447.245	-443.924617976519	-13.6839142226128	L5	3
447.246	-93.2772942383394	18.2245632325363	L5	3
447.247	-296.938477807557	-43.2988407258533	L5	3
447.248	-49.0590506831934	-22.1318359004408	L5	3
447.249	-101.1483506353	-43.8326082926162	L5	3
447.250	-456.30103740994	-39.0001065510993	L5	3
447.251	-358.728425423259	50.7333977144422	L5	3
447.252	-245.404710129708	19.0532250355186	L5	3
447.253	-158.892526005567	-21.702586366232	L5	3
447.254	140.612919714936	33.2247531829573	L5	3
447.255	676.44305278463	40.008675952945	L5	3
447.256	307.198987807838	-15.6295549517247	L5	3
338.1	-233.951052604087	-5.7798062996651	L2/3	4
338.2	-147.767421798585	38.4698978794866	L2/3	4
338.3	-161.397603507875	31.6340930590714	L2/3	4
338.4	-278.001275345302	13.7880650383063	L2/3	4
338.5	68.4407055599601	-7.51846770485353	L2/3	4
338.6	-464.672467163974	33.6404658682497	L2/3	4
338.7	-367.203386535282	31.8158941382446	L2/3	4
338.8	-463.077533164202	8.91232207885105	L2/3	4
338.9	-271.196989412501	15.2695754548578	L2/3	4
338.10	-517.104500205775	14.9701808889085	L2/3	4
338.11	-98.8115267621035	1.00533995248423	L2/3	4
338.12	-535.727552275082	19.1455902456742	L2/3	4
338.13	-633.620638358341	-36.1897624500862	L2/3	4
338.14	-460.778567345426	12.0617256228712	L2/3	4
338.15	-211.626670432971	48.2922709299138	L2/3	4
338.16	-263.337908120022	22.4456993458117	L2/3	4
338.17	-277.534673061022	2.92143418858079	L2/3	4
338.18	-384.120183149325	32.7182261932551	L2/3	4
338.19	-157.764601165781	49.5861778457732	L2/3	4
338.20	-289.330534533394	43.5039828612384	L2/3	4
338.21	-412.694196464237	4.76671688719655	L2/3	4
338.22	-231.909489385472	46.0138609352206	L2/3	4
338.23	-343.930982972059	13.364332198021	L2/3	4
338.24	-207.405940402736	25.6695929925181	L2/3	4
338.25	-338.188434616599	-3.10990539809215	L2/3	4
338.26	-154.574376663655	34.1432947353302	L2/3	4
338.27	-155.340353962968	33.543967174737	L2/3	4
338.28	-152.203883954176	44.9340939079745	L2/3	4
338.29	-170.711232191832	46.8294479890243	L2/3	4
338.30	-207.110219714246	35.6913972634671	L2/3	4
338.31	-496.190619208558	14.6573322098302	L2/3	4
338.32	-294.349718153785	13.6614637183261	L2/3	4
338.33	295.068500579022	-28.4575749355446	L2/3	4
338.34	-471.547938569882	15.5665329790838	L2/3	4
338.35	-310.22713920118	-11.9779300587746	L2/3	4
338.36	-552.043116392033	21.8139455975179	L2/3	4
338.37	389.874308571298	11.313884794686	L2/3	4
338.38	-407.048627131288	43.918236511802	L2/3	4
338.39	59.2131452150993	-5.21265093036652	L2/3	4
338.40	123.578108115728	29.8776640386869	L2/3	4
338.41	-210.700735824262	42.8269950222097	L2/3	4
338.42	23.084573758852	36.1851435945759	L2/3	4
338.43	-366.841081818797	5.61740118785218	L2/3	4
338.44	-112.482008037347	37.17106351606	L2/3	4
338.45	101.412736800466	-25.7178866711077	L2/3	4
338.46	-22.6688879292025	39.9526422138473	L2/3	4
338.47	64.0421617502894	33.6813191076298	L2/3	4
338.48	-184.391104872039	16.4739216378529	L2/3	4
338.49	-253.527258371186	34.6053575898233	L2/3	4
338.50	-491.035308074634	-5.23440372836832	L2/3	4
338.51	-503.216128256622	-8.13881074168142	L2/3	4
338.52	-385.815978756439	33.5295535661783	L2/3	4
338.53	78.5254588356295	44.0983940463832	L2/3	4
338.54	-403.840007843006	-11.9947876257189	L2/3	4
338.55	-459.312662985721	21.157865228973	L2/3	4
338.56	-184.499176984656	47.6175399717038	L2/3	4
338.57	-493.88597381991	10.4013059515266	L2/3	4
338.58	-418.73348179723	43.2866081810804	L2/3	4
338.59	-390.333671383363	32.084255105978	L2/3	4
338.60	-353.722368973555	22.3596219753345	L2/3	4
338.61	-131.110942458312	40.075787777604	L2/3	4
338.62	76.8068290622208	38.9690744409778	L2/3	4
338.63	-179.397685785699	33.9534904882222	L2/3	4
338.64	-274.023440933942	11.9660174885425	L2/3	4
338.65	140.409101269731	-44.5204331647527	intermediate	4
338.66	-110.35736215766	23.5338654260433	L2/3	4
338.67	-214.446219275377	-34.0741560884743	L5	4
338.68	-621.911453319915	43.4655305204408	intermediate	4
338.69	550.919903832098	18.6605471336321	L6	4
338.70	-217.328289998722	15.3106597272768	L6	4
338.71	-195.077760150144	45.8054659191296	L6	4
338.72	-67.479897026962	-17.6644554436391	L6	4
338.73	499.089907497341	-11.9776279620884	L6	4
338.74	-250.732813583993	19.9171840960903	L6	4
338.75	717.495917132404	-3.53562346994161	L6	4
338.76	-170.543806729005	-42.4529935073416	L6	4
338.77	102.432292988414	49.5348526500289	L6	4
338.78	-237.771422921589	24.7639679064549	L6	4
338.79	-57.6746546855486	29.9488454168881	L6	4
338.80	6.52367899669368	36.9933240867655	L6	4
338.81	-653.440627004917	38.4915252243705	L5	4
338.82	-212.647741496052	-32.5332275435535	L5	4
338.83	742.008093480753	16.3288068645607	L5	4
338.84	-134.288485611627	-44.5652286283696	L5	4
338.85	623.372420644098	20.7141593926733	L5	4
338.86	-307.159274192697	14.9701181622579	L5	4
338.87	-303.77052074526	-46.5562160332804	L5	4
338.88	-364.674868897344	-42.4348880021459	L5	4
338.89	580.646157245875	-2.06896443388297	L6	4
338.90	-571.990017240057	5.71668641338751	intermediate	4
338.91	-286.483198598659	-33.1886612119347	L5	4
338.92	-464.295804208482	-47.0312123416439	L5	4
338.93	224.295601060161	20.075235967213	L5	4
338.94	-91.1884338319466	21.5272153266242	L5	4
338.95	-512.733753457951	-48.0798203409517	L5	4
338.96	73.3026772980685	-14.6114303788078	L5	4
338.97	47.5710326390584	-16.7980297647681	L5	4
338.98	-189.458738693088	-43.1095886634215	L5	4
338.99	-400.890172401237	-1.25077841371056	L5	4
338.100	-276.438721960872	-33.5500915933532	L5	4
338.101	-82.188480387457	-19.2834066869317	L5	4
338.102	-229.307000775584	16.9810253035615	L5	4
338.103	570.233503087303	-20.7995017904256	L5	4
338.104	-217.245856807887	-0.171290970762396	L5	4
338.105	-181.897076958155	-41.25792493343	L5	4
338.106	-157.914974364467	15.1288959858943	L5	4
338.107	2.28312418151075	41.9241782736405	L5	4
338.108	571.630073205576	-8.57693707689769	L5	4
338.109	-424.992846069733	-37.6928233410348	L5	4
338.110	-107.551834176956	-38.815482404207	L5	4
338.111	-216.211084311098	-43.135830012918	L5	4
338.112	-239.679700142038	-50.0297908592355	L5	4
338.113	-349.429223380393	-12.0404007519271	L5	4
338.114	-465.121871994688	-38.2357337736181	L5	4
338.115	-518.382207037174	-45.9118671995196	L5	4
338.116	-251.77223710087	25.3930789646352	L5	4
338.117	161.049149122008	1.58926991725499	L5	4
338.118	-244.486235912784	-31.7747486155514	L5	4
338.119	761.070836334334	45.5112123390734	L5	4
338.120	-217.490995807827	-31.4884497086632	L5	4
338.121	-548.537134315919	-18.5271140568658	L5	4
338.122	-142.958056185939	10.3791560978399	L5	4
338.123	-604.880951944149	-46.7299581124487	L5	4
338.124	-498.629597050244	-48.6994696044927	L5	4
338.125	-588.437544230616	-37.3500156107621	L5	4
338.126	-168.794514963642	-4.52224551649287	L5	4
338.127	73.5862375500394	-47.9766679810597	L5	4
338.128	62.5978827854247	32.5316125010219	L5	4
338.129	647.255857656134	-25.8615511679565	L5	4
338.130	-541.525992129818	-34.9015682631818	L5	4
338.131	710.7918226026	10.9982455156418	L5	4
338.132	-225.905933638136	-40.2060804888012	L5	4
338.133	565.272209350826	44.379732247083	L5	4
338.134	-312.510108036058	4.30436624635066	L5	4
338.135	-93.7151992704833	-34.2020259630519	L5	4
338.136	109.770927332214	-30.5476645374604	L5	4
338.137	673.106730274026	36.4499654413007	L5	4
338.138	440.465881539062	-15.6463204109472	L5	4
338.139	-357.435858209896	40.584070726638	L5	4
338.140	-305.107578052009	-33.3610589293168	L5	4
338.141	-371.623470218024	-13.3085028386497	L5	4
338.142	-420.971407013272	10.4058595075181	L5	4
338.143	74.7147738166255	-34.4487917711216	L5	4
338.144	541.426141344321	3.20004793582831	L5	4
338.145	-20.1276321137673	18.414159406214	L5	4
338.146	-313.519740854956	3.59183913791529	L5	4
338.147	-529.951252311092	-39.6712420786682	L5	4
338.148	670.796033914715	29.389584907015	L5	4
338.149	105.667842359075	25.3597150944654	L5	4
338.150	176.228047955452	20.0676823662079	L5	4
338.151	-301.663203366917	-35.0762050228212	L5	4
338.152	-388.077438786039	-47.6925697586872	L5	4
338.153	-202.130320638971	-33.5408284268159	L5	4
338.154	-310.797456062856	-1.47262191052444	L5	4
338.155	-317.63054072351	-46.3755108260571	L5	4
338.156	759.741116790705	-2.65014148748773	L5	4
338.157	82.0125974363352	17.0388543563707	L5	4
338.158	-330.472283375458	33.4511971019774	L5	4
338.159	-204.914801578826	12.4773422007833	L5	4
338.160	4.81406874450076	-42.5301018462736	L5	4
338.161	-441.30619282384	-30.2112990259881	L5	4
338.162	58.1213480443159	31.3291183898722	L5	4
338.163	-303.926640841425	0.415925483790296	L5	4
338.164	-147.953636302751	-44.6251313204022	L5	4
338.165	588.355516147756	16.3151162855025	L5	4
338.166	-492.696781587377	-35.6663496978198	L5	4
338.167	-238.275842139745	-33.3706165907558	L5	4
338.168	-483.860853262741	33.3946307067123	L5	4
338.169	-144.495215871863	-43.26233552954	L5	4
338.170	-471.623182269286	-3.63236219217033	L5	4
338.171	-278.660136651923	-29.7081950148535	L5	4
338.172	-341.210453752669	-19.6198452688022	L5	4
338.173	128.235058303503	24.5204545116781	L5	4
338.174	-487.753646322979	41.7934128913795	L5	4
338.175	-113.214016984824	-34.6453338273255	L5	4
338.176	87.9176393616305	-36.136347241313	L5	4
338.177	-116.119585156714	-35.8246916601804	L5	4
338.178	-348.370952957415	-35.8793201974497	L5	4
338.179	-233.94354004763	15.7268422291785	L5	4
338.180	798.85657146412	16.9058875822151	L5	4
338.181	-128.304224888925	-47.0565957182601	L5	4
338.182	-446.026534381575	-47.1509220329419	L5	4
338.183	83.6737230764317	-24.7590148738469	L5	4
338.184	-423.362585027159	1.12276586055168	L5	4
338.185	-580.386872638221	6.58174960223494	L5	4
338.186	637.857459227073	-0.100131432441744	L5	4
338.187	725.515091560723	1.97655215210577	L5	4
338.188	-272.528085782311	-40.3655866744107	L5	4
338.189	748.575366648994	-36.2291894377027	L5	4
338.190	69.0206191660469	29.7013752738883	L5	4
338.191	1.04197504236432	24.9898061873929	L5	4
338.192	32.5501799826888	-34.4620448737511	L5	4
338.193	-122.254799946667	-22.6614449310793	L5	4
338.194	582.435786077453	22.9392549064885	L5	4
338.195	-99.2215538471429	24.9240747051796	L5	4
338.196	-516.467273428952	-27.7485797076022	L5	4
338.197	-80.8688796531363	-35.9583824388465	L5	4
338.198	-329.173235749547	-38.219339698191	L5	4
338.199	-192.936071269133	-45.1101053407944	L5	4
338.200	-367.600759719558	-31.7075311933106	L5	4
338.201	-668.395222756094	-46.5607128838008	L5	4
338.202	253.725005241968	15.91633617143	L5	4
338.203	-373.788030327806	-50.2268619139636	L5	4
338.204	-503.174012669355	-39.1880956098852	L5	4
338.205	777.913653011465	-29.0641979813891	L5	4
338.206	-115.831347747996	17.2671172369048	L5	4
338.207	57.7634810266132	38.9725983089829	L5	4
338.208	659.510408709702	-30.8915234263623	L5	4
338.209	-271.470491798783	1.86619048458786	L5	4
338.210	-505.310019528653	-46.7618272025447	L5	4
338.211	-175.612677880407	-50.3798430191419	L5	4
338.212	-302.928831025478	-18.9224381113484	L5	4
338.213	53.8166872842742	-25.5840211966307	L5	4
338.214	-527.920125483673	18.5799960167266	L5	4
338.215	-335.502083948446	-37.7411018808201	L5	4
338.216	-487.358402553663	14.9503401923939	L5	4
338.217	-535.074508383074	-19.2727371226255	L5	4
338.218	585.555798922806	38.6032993259725	L5	4
338.219	441.743313632683	39.3926762580102	L5	4
338.220	-497.341980004907	-49.6598264864191	L5	4
338.221	122.059348356343	-46.3098142178931	L5	4
338.222	-590.25202184844	-44.9798743356964	L5	4
338.223	-512.097799209395	-36.7250730743621	L5	4
338.224	59.6451446703533	-17.0794277747858	L5	4
338.225	-138.96197281634	-40.4558540082387	L5	4
338.226	-391.396015541574	-34.2440864261756	L5	4
338.227	-457.791004888734	-43.7599271412181	L5	4
338.228	231.66870482989	-17.255301746958	L5	4
338.229	-56.2127662059697	-40.2237374143393	L5	4
338.230	-488.326349575991	-38.2450917477454	L5	4
338.231	572.716808912029	48.2189671678114	L5	4
338.232	42.6292893792723	-32.1149109847083	L5	4
338.233	105.39849795913	-28.3876608954744	L5	4
338.234	-167.22062332527	42.622148272193	L5	4
338.235	-113.53866232427	-46.5622624901428	L5	4
338.236	-262.328160638831	-30.1538474156469	L5	4
338.237	-303.174758856561	-17.1367312714726	L5	4
338.238	517.965213291001	18.9935018185179	L5	4
338.239	-429.703241902719	-14.3245301412561	L5	4
338.240	732.149178793269	39.6008000741761	L5	4
338.241	763.484647108133	27.3142020367462	L5	4
338.242	-67.1457229792212	16.6138448018846	L5	4
338.243	-386.957694153729	-34.7601530203197	L5	4
338.244	-125.343720991679	-45.4341548581452	L5	4
338.245	-245.547182132665	-34.57845584868	L5	4
338.246	101.020066970072	-30.9748824357514	L5	4
338.247	-546.881486987767	-22.6350972032855	L5	4
338.248	-179.84162961735	-15.9857099866728	L5	4
338.249	559.522810443937	-9.85715266353859	L5	4
338.250	-376.834183993118	0.135709065508209	L5	4
338.251	-601.744891595152	-36.1728734816904	L5	4
338.252	-351.531262673761	-26.1657328938483	L5	4
338.253	575.50504063959	-5.03941558315115	L5	4
338.254	647.926461731985	21.3922418702212	L5	4
338.255	-28.4039473000528	-33.6133609030297	L5	4
338.256	-24.6861282720386	-43.5820847813427	L5	4
1865.1	603.694130082278	29.2976055387869	L5	5
1865.2	728.362427161711	47.6600655439502	L5	5
1865.3	-210.171442128953	-36.2681964308786	L5	5
1865.4	-35.6643860150268	-35.3799049907875	L5	5
1865.5	-13.6291055494386	5.24630764919512	L5	5
1865.6	378.567059818383	39.0296921133064	intermediate	5
1865.7	600.105711832271	32.5357857317019	L5	5
1865.8	129.541824709221	19.3137759613763	L5	5
1865.9	241.147793896737	-14.3093941543177	L5	5
1865.10	558.686249128558	20.8958764367213	L5	5
1865.11	512.970641851252	5.78069847070455	L5	5
1865.12	195.486842268105	-30.6359177450086	L5	5
1865.13	-0.921638971244722	-3.13643812026663	L5	5
1865.14	-602.034210261	-40.8243999603675	L5	5
1865.15	593.431289179137	12.2269085451368	intermediate	5
1865.16	728.039997532369	-18.1588530492032	L6	5
1865.17	71.9946549165402	22.4999406588946	L5	5
1865.18	-428.052681145304	-45.5030184681905	L5	5
1865.19	-262.579067757812	-29.3271521099686	L5	5
1865.20	-351.799574289421	-48.3661027771812	L5	5
1865.21	-283.466587016625	23.2550170039799	L5	5
1865.22	-535.868095826032	-48.4868677307496	L5	5
