cellid	x	y	cell_type	clone
93	1.93517042939784	-3.07642982422944	6	1
94	2.56205575099369	-4.08508132965299	3	1
95	-0.100799010279436	-1.04994560861935	3	1
96	0.34859862161425	0.583893822928377	3	1
97	2.75508157557454	1.4303458111868	1	1
98	0.8995812099563	-0.597488582758146	1	1
99	3.96885753221693	0.594858447503254	1	1
100	1.47009327607594	2.84995816814284	1	1
101	2.44849447583235	0.267714403829153	1	1
102	3.13250274481583	3.14066912095734	1	1
103	3.29743013374816	0.803554707977691	1	1
104	2.20192651802051	2.99098730025378	1	1
105	1.26643466900561	3.26803312883016	1	1
106	3.5389781673644	2.96955991936619	1	1
107	3.89381381367606	1.28738769168512	1	1
108	2.29049607584822	2.33390570833525	1	1
109	1.60283898838826	0.081759557246974	1	1
110	2.21414868533702	1.74662120801885	1	1
111	0.429261148731321	-0.386847326872786	1	1
112	4.30463541104515	-0.392116244575257	1	1
113	3.09086722860115	0.169634457557538	1	1
114	4.0815416237415	3.24432006556073	1	1
115	4.21556913173493	3.42734228619389	1	1
116	2.24684287948946	-0.757561707535525	1	1
117	1.28378802475415	3.9676194628175	1	1
118	4.52335616740398	2.52230547982279	1	1
119	3.11346578777124	1.14982214543448	1	1
120	0.197445840908691	2.47929538915772	1	1
121	1.29963265649046	-0.00762458805303702	1	1
122	0.502855211161335	1.90304830364802	1	1
123	2.69589696795486	4.50078742391302	1	1
124	-0.246654714670412	2.68627930252359	1	1
125	2.89289625272588	3.85628663147045	1	1
126	0.472584217874499	3.49513701660855	1	1
127	4.52075457970215	1.71596762996472	1	1
128	4.64713239912206	1.51225493405924	1	1
129	-0.0237433272988039	-1.8391587275743	2	1
130	-0.57587397721326	-1.25607670782402	2	1
131	3.08662234187995	-2.67930780096813	2	1
132	1.46614028950902	-0.73111457698421	2	1
133	-1.57073366778281	3.78709927838128	2	1
134	-2.77201750447637	0.395089784808823	2	1
135	-0.762038663811432	0.353324742203519	2	1
136	-1.89078645922979	1.14230353483873	6	1
137	-2.93422774611767	2.79252438609789	6	1
138	-3.03448513060391	2.58033479361695	6	1
139	-1.70503996483467	0.949003829336353	2	1
140	-2.06106948231926	3.75287592176114	2	1
141	-2.08900228086205	3.16329840213038	3	1
142	-1.68656476237532	3.95127114533625	3	1
143	-0.766323158808687	1.8692754626586	3	1
144	3.1776415757394	-3.50915238532328	3	1
145	0.0468231028596217	3.04940005788547	3	1
146	-0.481345559333393	0.63573392935985	3	1
147	-3.0716366409237	3.27459527073555	3	1
148	-0.650835749341954	3.77108635278794	3	1
149	-1.87446708399824	4.15642767673355	3	1
150	-1.11073576579429	1.9385266909513	3	1
151	-3.66293640866816	2.29394637595392	3	1
152	-2.21493408567157	-2.41348967056469	3	1
153	-1.25534330877708	2.11580668077504	3	1
154	-4.03859603210252	2.1340736247707	3	1
155	-3.32643143791315	1.86591892809947	3	1
156	-1.99107970006533	0.927467413657668	3	1
157	-0.863245750543447	0.456579740722264	3	1
158	-2.33433076350015	1.0434283995912	3	1
159	-2.19742090393621	3.98631825593273	3	1
160	0.297985940518847	2.17215343382119	3	1
161	3.72819455405011	-0.644769039209264	2	1
162	2.02520882115528	-1.7287922285198	2	1
163	-2.91352051776216	0.655136753404088	2	1
164	-1.94846824109951	0.091608911429369	2	1
165	0.472076580662392	0.452692105453362	2	1
166	-3.81928826670861	0.42902672310834	2	1
167	-1.18566038888588	0.177840142330273	2	1
168	3.38377723548547	-2.32694618475939	2	1
169	2.98210397549071	-2.73159179321989	2	1
170	4.05135112551429	-0.0495368101521345	2	1
171	0.450879285262728	-2.21796200978283	2	1
172	1.26943007342783	-2.91958471607749	2	1
173	-1.00896760791499	0.413474279075262	2	1
174	2.67414747521085	-3.38953975550746	2	1
175	2.99358784966865	-1.56726344752639	2	1
176	1.35980205573563	-2.7940442558663	2	1
177	-0.648377943430175	-2.98845336613148	3	1
178	0.175653797246981	-2.0582078206457	3	1
179	-3.44081198925325	1.60664668041664	6	1
180	3.94085659771335	-1.26900890475218	6	1
181	-3.82099592550038	-0.143332520625565	2	1
182	0.617214360928629	-3.25242958856572	2	1
183	2.2215774017846	-0.364493700895068	6	1
184	-0.397620067317293	-2.44381570097441	6	1
185	-0.070320626844134	0.566208932357569	3	1
186	-0.040549590948675	1.22133732142655	3	1
187	-0.906992214298182	1.35083784241599	3	1
188	-3.97207273778652	1.03764453813293	3	1
189	-2.54876056628475	-3.09212064555359	3	1
190	3.9704218718837	-3.28805203971584	3	1
191	-0.156002798656314	-2.3440160344738	3	1
192	-0.687437129013925	-2.2506545649598	3	1
193	2.04238170848569	3.60796703481521	1	1
194	3.71548604857619	2.98805182839926	1	1
195	1.96346217739923	4.28507801740952	1	1
196	4.19654140711631	2.89602064106902	1	1
197	1.40556440754594	4.27230409388699	5	1
198	0.130615919258922	0.0560165976122125	1	1
199	-2.67763411182327	0.0480675407893176	6	1
200	2.02054835263547	0.132511236986606	6	1
201	3.97886991067628	2.92518025297831	1	1
202	1.86425721552036	0.175096815459238	1	1
203	0.728874247955903	4.07428147241449	1	1
204	-3.16356229683399	-0.930777156548036	1	1
205	-0.474633801493707	-2.63857211443764	1	1
206	-1.30293712340593	-2.94343219849835	1	1
207	1.02918807878844	4.27260546638529	1	1
208	2.97318478817221	3.12191565826763	1	1
209	-0.0660457452892675	-2.67147986104207	3	1
210	0.100141293076613	-2.45454076666411	3	1
211	3.57032337603234	-2.4656483708886	3	1
212	0.449628772649656	-1.08267486606185	3	1
213	-3.76524582538315	-0.889539824540026	6	1
214	-2.61917411948661	2.51392052437848	6	1
215	1.95002167278599	-2.04393298466568	2	1
216	-2.0070957096611	-1.49001324268775	2	1
217	-1.49160457247807	2.87616947724885	3	1
218	-0.999617399866455	0.827703220007896	3	1
219	-2.27569862321813	4.2307660224948	3	1
220	0.483428846167722	2.94490660592781	3	1
221	0.394098522340722	2.95589504758699	1	1
222	0.459658980313897	4.09153841497612	1	1
223	4.38473382671674	-2.12135863315723	6	1
224	-3.56414674164985	-2.10925024069101	5	1
225	1.50433894623958	3.22275736564477	5	1
226	1.7612789868266	1.34454687529036	5	1
227	-1.40369504254256	3.10217721324597	6	1
228	-1.78778331196836	3.3608456304463	6	1
229	1.05822494396706	0.142068173218523	1	1
230	-2.10820863404111	-2.65378072273044	1	1
231	-2.01293699961733	-1.61700338108152	1	1
232	-2.66195463201474	3.52608146307879	5	1
233	2.60500332491207	4.20155774740284	1	1
234	2.14527166646274	4.4134582714149	5	1
235	-1.88589243251161	3.21247543246105	6	1
236	-2.72752448738008	2.82195043805398	6	1
237	-1.89635688161843	2.90152666334859	1	1
238	4.3123970765981	2.54431927692804	1	1
239	4.38531537551904	1.853098788274	1	1
240	1.94670320244952	0.654900679913431	1	1
241	4.33289959606347	0.920153863826767	1	1
242	1.67625577314058	3.25911412806854	1	1
243	1.03230871202471	2.47772120857293	1	1
244	1.23345919113962	2.32845064602639	1	1
245	3.65340543051613	-0.0800758861779214	1	1
246	0.588944847376966	0.0196874490751083	1	1
247	0.356371024691011	3.82648825586356	1	1
248	4.66981404037262	1.0602777922899	1	1
249	1.91672150504982	0.979799695343884	1	1
250	4.3096611549596	3.08311013831327	1	1
251	3.01313271613309	-0.728924432472288	1	1
252	4.16839537967123	1.7511361080057	1	1
253	-0.200032018590823	1.81075599697849	1	1
254	0.0329876288326547	0.457230611228687	1	1
255	0.835076590224612	2.60538199684595	1	1
256	1.67611399394781	-0.550301463902786	1	1
257	3.63473348253	0.123367197409869	1	2
258	0.726161006283785	1.43460281911762	1	2
259	-0.138992363513107	2.1705720920873	1	2
260	0.708744860669233	0.955963373074368	1	2
261	2.02102897297428	2.0715617003219	1	2
262	0.62471545028714	0.594453159629557	1	2
263	1.06799240736248	0.362744916904109	1	2
264	4.56595903791925	0.272247128282626	1	2
265	1.00365037938639	3.08848787652936	1	2
266	2.54953580434115	2.20659484604387	1	2
267	2.08193223430233	0.730968385748048	1	2
268	-0.707624427614024	1.65938515648805	1	2
269	3.81082104707653	3.99784523885399	1	2
270	3.15438697186857	2.81876823269325	1	2
271	2.41239851038877	1.45369421220725	1	2
272	2.62270658415693	-0.0186041102720131	1	2
273	0.480210793740398	1.2802906898665	1	2
274	0.806164774822691	1.10697080285963	1	2
275	1.61589821310502	-0.219736711996035	1	2
276	4.44653688087762	0.683906539148297	1	2
277	4.47295136705805	0.945389992874891	1	2
278	4.60847049369886	2.23999459305136	1	2
279	3.86112344904157	-0.271027649774689	1	2
280	1.44820822955198	1.24116726272936	1	2
281	1.10264672272449	3.66421984647681	1	2
282	1.29516688100131	2.03559310536823	1	2
283	1.78922840419076	-0.317199417459341	1	2
284	4.10231261099927	1.40844549796282	1	2
285	2.1136972475221	2.04394074565376	1	2
286	1.41176065723757	0.656132956915269	1	2
287	4.05913661875719	0.351846196126928	1	2
288	1.15102595183708	1.50000443683693	1	2
289	3.5447338407404	1.22427746069448	1	2
290	3.34318757459069	2.02296144724363	1	2
291	2.66543764065129	2.14733880219839	1	2
292	0.643310562364642	3.65191090503322	1	2
293	-0.0419791561344554	1.30550479477979	1	2
294	1.47094323140104	4.04666786731633	1	2
295	2.92575715577735	3.4719253701863	1	2
296	0.845940407703962	0.399593149641885	1	2
297	0.130848469840587	3.93700756401459	1	2
298	1.95487746004007	4.07189032778434	1	2
299	2.65900037341919	1.55000987747805	1	2
300	2.87994873235733	0.428979056857447	1	2
301	0.620856371089831	-0.533645797714723	1	2
302	1.75753658627704	2.92338427775855	1	2
303	0.478107801150661	3.34463749173933	1	2
304	3.63365253529709	1.80690874644127	1	2
305	1.57140883082867	3.98753954577336	1	2
306	2.54109720777807	3.64888523321142	1	2
307	2.640018415966	1.95264087576186	1	2
308	2.7261432709311	1.66661647279764	1	2
309	1.50048107874791	1.73448224128122	1	2
310	4.59931378357046	1.86599261521237	1	2
311	1.06859059766667	2.98700995097866	1	2
312	2.57388940912305	3.17176026825616	1	2
313	2.96981564486272	1.94056174470465	1	2
314	1.79239467092406	4.11293428678303	1	2
315	2.16843451904344	-0.287396887179279	1	2
316	1.92817363199655	3.89397736642502	1	2
317	1.36256573467153	0.44444121522528	1	2
318	1.52266746657821	2.20977944976886	1	2
319	2.63352102253497	2.51495930503783	1	2
320	3.32718096951758	4.07277917754063	1	2
321	4.08786310882724	0.767142174165836	1	2
322	3.51623401946084	0.660060701539629	1	2
323	1.10694461735071	1.23158868991383	1	2
324	2.44638549340101	3.44928736703849	1	2
325	2.32980820987093	3.9683280929006	1	2
326	2.73134685099725	2.81778030473116	1	2
327	-3.23719151269891	-2.75427951278795	1	2
328	-2.88686923016321	-2.93794261529529	1	2
329	0.888384269597672	0.671385035950657	1	2
330	4.33948016890185	2.20998997072334	1	2
331	0.836039115832894	3.43672573306818	1	2
332	-2.28162653698719	-3.058159061635	1	2
333	3.01533416441685	0.668900510784741	1	2
334	2.07976215514334	3.60016562299962	1	2
335	1.85902747419254	0.831463585594594	1	2
336	1.26572645680639	-0.76044882460263	1	2
337	4.19299516862615	1.10250867615434	1	2
338	1.81606674682857	0.359880786172567	1	2
339	3.9574343363334	0.410887033926475	1	2
340	3.0688692817933	4.30809507926559	1	2
341	3.85520768436935	-0.723400779580135	1	2
342	1.00952096510196	1.52713060769196	1	2
343	1.29062223067489	0.98090005118308	1	2
344	3.37817866238446	0.743066096240873	1	2
345	2.13945835041979	0.00825229693478502	1	2
346	3.58898448387802	3.39100590838519	1	2
347	4.47852084455788	1.21130615921222	1	2
348	2.48938719739395	2.43006813726143	1	2
349	0.0208062444037084	0.806419520202347	1	2
350	1.99798178084292	1.29636917160449	1	2
351	1.1670867910172	-1.85226982205652	1	2
352	1.03064379930888	4.05959273418743	1	2
353	3.03139752179505	2.43178350966994	1	2
354	0.366530207459075	2.29298079382142	1	2
355	0.856164821280255	-0.565161555614639	1	2
356	4.024235387032	2.72492056533699	1	2
357	3.09964857073817	4.06639316262806	1	2
358	1.33539711484041	2.52929920630933	1	2
359	1.00708514594065	0.895776861200625	1	2
360	3.70905390796748	-0.188838977263771	1	2
361	1.70518608918684	1.6623884826158	1	2
362	0.382701771357947	0.846260430120393	1	2
363	2.11451888445651	1.69808084760529	1	2
364	0.893167023211581	2.64937782710423	1	2
365	4.40381476298668	0.149276453276067	1	2
366	2.27805754161612	2.24559836876417	1	2
367	1.0085107582203	3.15491163906141	1	2
368	2.72363252821339	4.15395719997936	1	2
369	0.54645153765625	2.33879977362424	1	2
370	0.795775540916602	0.335154114597188	1	2
371	2.0859002015566	3.4069773150062	1	2
372	-0.146142998824757	2.3764270363612	1	2
373	2.21499687078204	0.872965962264827	1	2
374	1.84233976434962	2.31089035216563	1	2
375	3.8207081051899	3.65999858743962	1	2
376	1.51012673341407	3.38126051349069	1	2
377	4.32406684690863	1.51716447156214	1	2
378	-0.372752330281702	1.84797430281192	1	2
379	1.15051895538365	-0.391890191294586	1	2
380	0.654870011333635	1.34301420279521	1	2
381	4.01294986511741	2.34317134862071	1	2
382	3.13389276161694	3.36594078177389	1	2
383	4.10450687796125	2.10960035075707	1	2
384	2.55846045949087	0.119485544218286	1	2
385	-2.47260062424207	-2.1657441167341	1	2
386	-3.24075841095689	-2.34606671729954	1	2
387	0.121270833936952	2.69934053243148	1	2
388	-1.80012602628952	-2.70637581016351	1	2
389	-2.43790882637493	-3.30209664426988	1	2
390	0.352156233635913	0.130879205537467	1	2
391	3.31780823148215	0.372987304269136	1	2
392	3.41501243567878	0.581341079258507	1	2
393	-2.53197482900306	-1.91923588095894	1	2
394	1.14140322076416	1.14359658281867	1	2
395	-2.99999694786685	-2.31308784356239	1	2
396	1.09974763016988	3.45310077201455	1	2
397	2.50307708798114	1.07163763212903	1	2
398	3.56062547465434	0.954126726601068	1	2
399	-1.41439432631706	-2.03124776440465	1	2
400	2.39059730391103	0.627570974079396	1	2
401	3.1519862235806	-0.11075772427812	1	2
402	-2.00936612510326	-2.84347430418495	1	2
403	0.368907560062961	0.638543843830026	1	2
404	-2.40161322342047	-2.64071989333619	1	2
405	0.108072708690493	0.335995505394341	1	2
406	1.79357994631897	-1.18010239413941	1	2
407	-0.204682454784008	0.810130032852378	1	2
408	3.26351517360525	-0.384111313901462	1	2
409	-1.63084853347941	-3.19327386608538	1	2
410	-2.82341951528229	-2.51612566966111	1	2
411	3.16551668628613	0.455573705128933	1	2
412	0.843382103777094	1.7278747148703	1	2
413	1.21831831948195	1.64913540611529	1	2
414	1.89898977203595	-1.2375742471726	1	2
415	-2.26493107138745	-2.17913632576944	1	2
416	-1.47171577557151	-2.32609221099493	1	2
417	3.78479082291451	-0.434191517152236	1	2
418	1.45347790442728	-0.524708933394192	1	2
419	4.36060669180904	-0.11901963049847	1	2
420	1.90786218584037	1.13708472466537	1	2
421	-1.83560493871354	-3.14886420774596	1	2
422	-2.42389334839572	-1.66712427927098	1	2
423	-2.91284788967535	-2.05751923968268	1	2
424	-1.58118690895718	-2.70889932009745	1	2
425	0.660458145330632	-0.248532830087162	1	2
426	3.38255152391612	1.82077553680243	1	2
427	3.4890395746477	2.45639911171037	1	2
428	2.32237818407864	3.15024225260195	1	2
429	3.34583435945295	0.0309762542489574	1	2
430	1.81763602357966	1.58931900592596	1	2
431	3.13176531740768	1.74615526652601	1	2
432	2.94900481104903	1.16793700438046	1	2
433	-1.00282625971106	-2.23841999415326	1	2
434	0.219011589485486	-0.256639122217274	1	2
435	-1.13137743770514	-1.72880137239278	1	2
436	0.616166931318196	2.00349875073852	1	2
437	3.49881396146075	3.79968188624959	1	2
438	1.41888608826932	1.21837280238488	1	2
439	3.82211701504018	0.633471390210299	1	2
440	3.28833550018108	1.24324837032774	1	2
441	3.77667129271193	1.20031567391591	1	2
442	3.2712506964254	3.54208575723292	1	2
443	2.76008186613169	2.20599065422219	1	2
444	3.92249110287046	1.99417207218817	1	2
445	-2.58534476720533	-2.81862832299926	1	2
446	1.99758728438026	-0.1089382058245	1	2
447	2.5326094447263	0.37020412310964	1	2
448	-1.23550861033263	-2.58664790462536	1	2
449	2.77345883049637	3.68108492005723	1	2
450	3.46655777505262	3.31784104946119	1	2
451	1.84926287474435	-1.03373329020803	1	2
452	1.67718950007353	4.37813450265779	1	2
453	0.636543087941012	0.100962801936686	1	2
454	0.63030201072176	2.1336047094942	1	2
455	1.99932150006586	2.6436433274053	1	2
456	2.00683839222715	2.79206203170043	1	2
457	2.98336476618821	2.81316126856314	1	2
458	0.191578286637366	1.1711089488887	1	2
459	2.13201673537795	1.28369703745742	1	2
460	3.29595205936741	3.76875670362432	1	2
461	2.41175144410807	-0.35553158182985	1	2
462	-2.70724427114259	-1.59141370667064	1	2
463	3.25031577848359	2.44289088213127	1	2
464	1.79590031527348	2.18237276847763	1	2
465	1.6066908966368	0.503293920961336	1	2
466	0.94125013908227	1.83953807237441	1	2
467	2.86016534317718	2.39654629015144	1	2
468	2.37590871995603	-1.57699202221146	1	2
469	3.6015133279809	0.442793698675715	1	2
470	4.07152418687249	0.165841419762819	1	2
471	3.48628193673797	0.0602281787824906	1	2
472	-0.0621265035315981	0.948774575706776	1	2
473	1.3708569312865	-0.0405702805163218	1	2
474	0.80147886275416	-0.153788744384734	1	2
475	1.95481047976442	2.56958082145015	1	2
476	2.57416392731148	2.8725900280896	1	2
477	-1.50112792651565	-3.03227706553236	1	2
478	3.90208797831851	2.56669308224622	1	2
479	3.81647037981881	2.75966604821376	1	2
480	1.42641162482846	2.12864827229476	1	2
481	2.76787793141868	1.25802781478391	1	2
482	2.25980998126024	1.84993654721238	1	2
483	0.475902920688694	1.91527085176432	1	2
484	2.39837947002074	-0.549689695682335	1	2
485	3.45252995899874	2.56221029716206	1	2
486	3.12972781080765	1.87692240352681	1	2
487	1.04120504699446	0.648012271670432	1	2
488	1.28541980086178	0.861863701467066	1	2
489	1.51377437537441	0.740986174019604	1	2
490	1.77714754533271	1.09604237163964	1	2
491	1.83438530559869	2.91796128168572	1	2
492	0.38271531653714	0.307981869062735	1	2
493	2.33396943169582	1.4057677293022	1	2
494	2.5959913687068	1.64701448494981	1	2
495	1.683967479724	2.5929788576238	1	2
496	0.683462439929931	3.86399077340889	1	2
497	1.20522910982378	1.6749061628574	1	2
498	3.40373499943669	2.22817399915956	1	2
499	2.79615984445258	-0.498618519064061	1	2
500	1.30703525906087	0.474082014508247	1	2
501	2.93930156059452	2.44287941181158	1	2
502	3.35160917091324	1.28685329745424	1	2
503	2.62186273690742	3.30801916381266	1	2
504	3.26543225344674	2.59057919362028	1	2
505	0.159729296593891	1.70427670401592	1	2
506	2.74423959459222	2.80166855868053	1	2
507	1.4755543347681	3.70533827519237	1	2
508	3.34592754323783	1.50490750617297	1	2
509	-0.415830337076704	0.49280111716539	1	2
510	2.84433247536522	1.56290339404819	1	2
511	1.37672281898229	1.37542134550928	1	2
512	1.11432357629441	1.99356008404943	1	2
513	-3.76259950312908	3.1420484165268	3	3
514	-0.861304324599534	2.22654663939967	3	3
515	-0.777412350133605	2.51963541405721	3	3
516	-0.565140219752743	1.292193354042	3	3
517	-2.40111601177952	2.67317387854582	3	3
518	-1.09008380072497	0.613768220162095	3	3
519	-1.12929511849151	2.52673161762205	3	3
520	-0.896063946154797	4.10372593864126	3	3
521	-3.79695147565531	2.91183956365039	3	3
522	-3.25361822801971	2.76928969946527	3	3
523	-1.55908265565489	2.25008330349589	3	3
524	0.276655526743359	1.44226587848478	3	3
525	-4.03319302237377	1.82145098082014	3	3
526	-1.06153246725436	2.44447546998037	3	3
527	-3.38700533935259	3.03533639347809	3	3
528	-3.82451353869771	2.38394107387119	3	3
529	-0.571396358641427	2.37282791348481	3	3
530	-0.507982674030378	3.55514169685851	3	3
531	-3.32374471523024	2.28930306955229	3	3
532	-1.20408158660614	1.15457188326018	3	3
533	-2.68974643394405	3.27478772223325	3	3
534	0.422281417847796	1.26551551922747	3	3
535	-1.10198170168263	2.88848010549666	3	3
536	-3.77127306527059	1.48265046803359	3	3
537	-0.870040405474486	2.95925122010316	3	3
538	-0.261533980617951	2.01871387050924	3	3
539	-3.09471704378911	3.84549884833414	3	3
540	-1.31592126298244	0.615934436584566	3	3
541	-1.4463909065722	4.20566934622258	3	3
542	-2.51208954689475	3.99137888261938	3	3
543	-3.56239625251041	1.75665591301682	3	3
544	-1.37032938361389	2.93993298032913	3	3
545	-0.361087943911906	1.32879451070309	3	3
546	0.129116556517503	-3.36054614810673	3	3
547	-3.72220769966856	2.58212996483852	3	3
548	-1.77734517149743	2.72226133924076	3	3
549	2.14640156487891	3.20913991142988	3	3
550	-2.81449290923553	3.74415970234995	3	3
551	-0.573064135610431	1.26237891483628	3	3
552	-0.456410005433973	2.80208262631135	3	3
553	0.068293574292653	-1.20400989090034	3	3
554	-0.259420230134793	3.21557575967782	3	3
555	0.735387139802086	2.27231962337898	3	3
556	-2.51480153832914	1.86094469486053	3	3
557	-0.114172507677817	3.95130264924469	3	3
558	-1.14598630494028	4.18357534935233	3	3
559	-0.442058214669163	-1.63544818919914	3	3
560	1.36749705014831	-3.92926701629663	3	3
561	-3.50832639284372	-1.86460611531177	3	3
562	0.25332901931638	-3.1615261811775	3	3
563	0.322971105273719	-1.12433036027228	3	3
564	-0.581935212418135	-1.85899473147804	3	3
565	-3.31252655290802	0.572348280629581	3	3
566	0.819557394667838	-3.3573076798772	3	3
567	-0.391328998203091	3.03687185686664	3	3
568	1.64736478406639	-2.50644841798104	3	3
569	-1.5177716850253	0.213957934706349	3	3
570	0.445555343626704	-3.74295048577507	3	3
571	-0.263655379145949	-2.77263402975453	3	3
572	1.52659460009037	-2.03976974398454	3	3
573	-1.92180774553332	1.27060010170888	3	3
574	0.2746809246978	3.53189420596695	3	3
575	0.153617243937733	2.91685130158944	3	3
576	0.58104888659174	-3.54570770453489	3	3
577	-1.68923149346928	-1.19860516747877	2	3
578	-3.528172894719	-1.53241751647316	2	3
579	2.67906737521986	-0.976286791643437	2	3
580	-2.76233860176785	-0.706089456856645	2	3
581	-1.66911519997183	-1.35995573065145	2	3
582	-1.44263396102797	0.883030995489828	2	3
583	2.65701481997091	-0.279155908643434	2	3
584	-1.60874351579688	-1.73505066059077	2	3
585	-3.04433302606465	-1.85833180501442	2	3
586	-1.79249971035112	-2.3314523759003	2	3
587	-0.721254504614869	0.0991106610436647	2	3
588	3.59831408745912	-2.94080082090947	2	3
589	3.60725772926612	-3.65966285404694	2	3
590	1.55014803994987	-2.87595414122747	2	3
591	2.26285629116919	-3.99479102247386	2	3
592	2.02326485578703	-3.35544813709856	2	3
593	0.199540067383498	-1.80937758174693	2	3
594	-1.92102906061103	-0.257216917111405	2	3
595	2.20532760216167	-4.30069295127797	2	3
596	3.76759344958034	-2.28998517650861	2	3
597	2.13242410865659	-3.13863514682592	2	3
598	3.45602353075567	-2.70537311469742	2	3
599	3.88978243895657	-1.04648863306887	2	3
600	3.34815265009327	-3.02150124822248	2	3
601	-1.46171816684999	-0.163697521688267	2	3
602	-3.00348165342797	-2.68898484773829	2	3
603	-2.06587471429991	0.55809338018256	2	3
604	0.770766170552139	-1.90852168222239	2	3
605	-1.92312694281095	-1.13281145326755	2	3
606	3.17314729524136	-0.385669062194848	2	3
607	3.32130364700561	-1.08537905571039	2	3
608	3.3258498031137	-1.99967518928851	2	3
609	-0.937836317901865	-0.481596592011407	2	3
610	-3.4680966146251	-0.715571458374403	2	3
611	-0.861315158511239	0.832601175654386	2	3
612	-1.26187312725601	-0.121063691348969	2	3
613	4.22528488969425	-2.40616304908524	2	3
614	0.923260697411684	-1.08655490341378	2	3
615	-2.76003511432319	-3.11084785113451	2	3
